id,name,usage,location_id/id
stock.Building5|7S|A|16,16,Internal Location,stock.Building5|7S|A|
stock.Building5|7S|A|17,17,Internal Location,stock.Building5|7S|A|
stock.Building5|7S|A|20,20,Internal Location,stock.Building5|7S|A|
stock.Building5|7S|A|9,9,Internal Location,stock.Building5|7S|A|
stock.Building5|7S|B|,B,Internal Location,stock.Building5|7S||
stock.Building5|7S|B|10,10,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|11,11,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|12,12,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|13,13,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|14,14,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|15,15,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|16,16,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|17,17,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|19,19,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|20,20,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|5,5,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|6,6,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|7,7,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|8,8,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|B|9,9,Internal Location,stock.Building5|7S|B|
stock.Building5|7S|C|,C,Internal Location,stock.Building5|7S||
stock.Building5|7S|C|10,10,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|11,11,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|12,12,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|13,13,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|14,14,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|15,15,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|16,16,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|17,17,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|18,18,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|19,19,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|20,20,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|5,5,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|6,6,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|7,7,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|8,8,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|C|9,9,Internal Location,stock.Building5|7S|C|
stock.Building5|7S|D|,D,Internal Location,stock.Building5|7S||
stock.Building5|7S|D|10,10,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|11,11,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|12,12,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|14,14,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|15,15,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|16,16,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|17,17,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|18,18,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|19,19,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|20,20,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|5-A,5-A,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|6-A,6-A,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|8,8,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|D|9,9,Internal Location,stock.Building5|7S|D|
stock.Building5|7S|E|,E,Internal Location,stock.Building5|7S||
stock.Building5|7S|E|10,10,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|12,12,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|13,13,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|14,14,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|15,15,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|16,16,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|17,17,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|18,18,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|19,19,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|20,20,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|E|9,9,Internal Location,stock.Building5|7S|E|
stock.Building5|7S|F|,F,Internal Location,stock.Building5|7S||
stock.Building5|7S|F|10,10,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|11,11,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|13,13,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|14,14,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|15,15,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|16,16,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|17,17,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|18,18,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|19,19,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|5,5,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|6,6,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|7,7,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|8,8,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|F|9,9,Internal Location,stock.Building5|7S|F|
stock.Building5|7S|G|,G,Internal Location,stock.Building5|7S||
stock.Building5|7S|G|12,12,Internal Location,stock.Building5|7S|G|
stock.Building5|7S|G|13,13,Internal Location,stock.Building5|7S|G|
stock.Building5|7S|G|14,14,Internal Location,stock.Building5|7S|G|
stock.Building5|7S|G|17,17,Internal Location,stock.Building5|7S|G|
stock.Building5|7S|G|18,18,Internal Location,stock.Building5|7S|G|
stock.Building5|7S|G|19,19,Internal Location,stock.Building5|7S|G|
stock.Building5|7S|G|5,5,Internal Location,stock.Building5|7S|G|
stock.Building5|7S|G|6,6,Internal Location,stock.Building5|7S|G|
stock.Building5|7S|G|8,8,Internal Location,stock.Building5|7S|G|
stock.Building5|8E||,8E,Internal Location,stock.Building5|||
stock.Building5|8E|N|,N,Internal Location,stock.Building5|8E||
stock.Building5|8E|N|9,9,Internal Location,stock.Building5|8E|N|
stock.Building5|8G||,8G,Internal Location,stock.Building5|||
stock.Building5|8G|N|,N,Internal Location,stock.Building5|8G||
stock.Building5|8G|N|8,8,Internal Location,stock.Building5|8G|N|
stock.Building5|8N||,8N,Internal Location,stock.Building5|||
stock.Building5|8N|A|,A,Internal Location,stock.Building5|8N||
stock.Building5|8N|A|1,1,Internal Location,stock.Building5|8N|A|
stock.Building5|8N|A|2,2,Internal Location,stock.Building5|8N|A|
stock.Building5|8N|A|3,3,Internal Location,stock.Building5|8N|A|
stock.Building5|8N|A|4,4,Internal Location,stock.Building5|8N|A|
stock.Building5|8N|B|,B,Internal Location,stock.Building5|8N||
stock.Building5|8N|B|2,2,Internal Location,stock.Building5|8N|B|
stock.Building5|8N|B|4,4,Internal Location,stock.Building5|8N|B|
stock.Building5|8N|B|5,5,Internal Location,stock.Building5|8N|B|
stock.Building5|8N|C|,C,Internal Location,stock.Building5|8N||
stock.Building5|8N|C|2,2,Internal Location,stock.Building5|8N|C|
stock.Building5|8N|C|5,5,Internal Location,stock.Building5|8N|C|
stock.Building5|8N|C|6,6,Internal Location,stock.Building5|8N|C|
stock.Building5|8N|C|8,8,Internal Location,stock.Building5|8N|C|
stock.Building5|8N|C|Floor,Floor,Internal Location,stock.Building5|8N|C|
stock.Building5|8N|D|,D,Internal Location,stock.Building5|8N||
stock.Building5|8N|D|1,1,Internal Location,stock.Building5|8N|D|
stock.Building5|8N|D|11,11,Internal Location,stock.Building5|8N|D|
stock.Building5|8N|D|6,6,Internal Location,stock.Building5|8N|D|
stock.Building5|8N|D|8,8,Internal Location,stock.Building5|8N|D|
stock.Building5|8N|E|,E,Internal Location,stock.Building5|8N||
stock.Building5|8N|E|10,10,Internal Location,stock.Building5|8N|E|
stock.Building5|8N|E|5,5,Internal Location,stock.Building5|8N|E|
stock.Building5|8N|E|8,8,Internal Location,stock.Building5|8N|E|
stock.Building5|8N|E|9,9,Internal Location,stock.Building5|8N|E|
stock.Building5|8N|F|,F,Internal Location,stock.Building5|8N||
stock.Building5|8N|F|5,5,Internal Location,stock.Building5|8N|F|
stock.Building5|8N|F|6,6,Internal Location,stock.Building5|8N|F|
stock.Building5|8N|G|,G,Internal Location,stock.Building5|8N||
stock.Building5|8N|G|2,2,Internal Location,stock.Building5|8N|G|
stock.Building5|8N|G|3,3,Internal Location,stock.Building5|8N|G|
stock.Building5|8N|H|,H,Internal Location,stock.Building5|8N||
stock.Building5|8N|H|2,2,Internal Location,stock.Building5|8N|H|
stock.Building5|8N|H|4,4,Internal Location,stock.Building5|8N|H|
stock.Building5|8N|H|5,5,Internal Location,stock.Building5|8N|H|
stock.Building5|8N|H|6,6,Internal Location,stock.Building5|8N|H|
stock.Building5|8NA||,8NA,Internal Location,stock.Building5|||
stock.Building5|8NA|B|,B,Internal Location,stock.Building5|8NA||
stock.Building5|8NA|B|1,1,Internal Location,stock.Building5|8NA|B|
stock.Building5|8NA|B|3,3,Internal Location,stock.Building5|8NA|B|
stock.Building5|8NA|B|4,4,Internal Location,stock.Building5|8NA|B|
stock.Building5|8NA|C|,C,Internal Location,stock.Building5|8NA||
stock.Building5|8NA|C|3,3,Internal Location,stock.Building5|8NA|C|
stock.Building5|8NA|C|4,4,Internal Location,stock.Building5|8NA|C|
stock.Building5|8NA|C|8,8,Internal Location,stock.Building5|8NA|C|
stock.Building5|8NA|D|,D,Internal Location,stock.Building5|8NA||
stock.Building5|8NA|D|3,3,Internal Location,stock.Building5|8NA|D|
stock.Building5|8NA|D|4,4,Internal Location,stock.Building5|8NA|D|
stock.Building5|A||,A,Internal Location,stock.Building5|||
stock.Building5|A|5|,5,Internal Location,stock.Building5|A||
stock.Building5|A|D|,D,Internal Location,stock.Building5|A||
stock.Building5|A|D|1,1,Internal Location,stock.Building5|A|D|
stock.Building5|A|D|2,2,Internal Location,stock.Building5|A|D|
stock.Building5|A|E|,E,Internal Location,stock.Building5|A||
stock.Building5|A|E|1,1,Internal Location,stock.Building5|A|E|
stock.Building5|A|F|,F,Internal Location,stock.Building5|A||
stock.Building5|A|F|2,2,Internal Location,stock.Building5|A|F|
stock.Building5|A|G|,G,Internal Location,stock.Building5|A||
stock.Building5|A|G|2,2,Internal Location,stock.Building5|A|G|
stock.Building5|A|H|,H,Internal Location,stock.Building5|A||
stock.Building5|A|M|,M,Internal Location,stock.Building5|A||
stock.Building5|A|M|3,3,Internal Location,stock.Building5|A|M|
stock.Building5|A|N|,N,Internal Location,stock.Building5|A||
stock.Building5|B||,B,Internal Location,stock.Building5|||
stock.Building5|B|2|,2,Internal Location,stock.Building5|B||
stock.Building5|B|4|,4,Internal Location,stock.Building5|B||
stock.Building5|B|5|,5,Internal Location,stock.Building5|B||
stock.Building5|B|A|,A,Internal Location,stock.Building5|B||
stock.Building5|BA||,BA,Internal Location,stock.Building5|||
stock.Building5|BA|C|,C,Internal Location,stock.Building5|BA||
stock.Building5|BA|C|5,5,Internal Location,stock.Building5|BA|C|
stock.Building5|Baxi_High||,Baxi High,Internal Location,stock.Building5|||
stock.Building5|Baxi_High|A|,A,Internal Location,stock.Building5|Baxi_High||
stock.Building5|Baxi_High|A|1,1,Internal Location,stock.Building5|Baxi_High|A|
stock.Building5|Baxi_High|B|,B,Internal Location,stock.Building5|Baxi_High||
stock.Building5|Baxi_High|B|1,1,Internal Location,stock.Building5|Baxi_High|B|
stock.Building5|Baxi_High|B|2,2,Internal Location,stock.Building5|Baxi_High|B|
stock.Building5|Baxi_High|B|5,5,Internal Location,stock.Building5|Baxi_High|B|
stock.Building5|Baxi_High|C|,C,Internal Location,stock.Building5|Baxi_High||
stock.Building5|Baxi_High|C|1,1,Internal Location,stock.Building5|Baxi_High|C|
stock.Building5|Baxi_High|C|2,2,Internal Location,stock.Building5|Baxi_High|C|
stock.Building5|Baxi_High|C|3,3,Internal Location,stock.Building5|Baxi_High|C|
stock.Building5|Baxi||,Baxi,Internal Location,stock.Building5|||
stock.Building5|Baxi|A|,A,Internal Location,stock.Building5|Baxi||
stock.Building5|Baxi|A|1,1,Internal Location,stock.Building5|Baxi|A|
stock.Building5|Baxi|A|10,10,Internal Location,stock.Building5|Baxi|A|
stock.Building5|Baxi|A|2,2,Internal Location,stock.Building5|Baxi|A|
stock.Building5|Baxi|A|3,3,Internal Location,stock.Building5|Baxi|A|
stock.Building5|Baxi|A|5,5,Internal Location,stock.Building5|Baxi|A|
stock.Building5|Baxi|A|8,8,Internal Location,stock.Building5|Baxi|A|
stock.Building5|Baxi|B|,B,Internal Location,stock.Building5|Baxi||
stock.Building5|Baxi|B|1,1,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|10,10,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|2,2,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|3,3,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|4,4,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|5,5,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|6,6,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|7,7,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|8,8,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|B|9,9,Internal Location,stock.Building5|Baxi|B|
stock.Building5|Baxi|C|,C,Internal Location,stock.Building5|Baxi||
stock.Building5|Baxi|C|1,1,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|10,10,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|2,2,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|3,3,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|4,4,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|5,5,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|6,6,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|7,7,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|8,8,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|C|9,9,Internal Location,stock.Building5|Baxi|C|
stock.Building5|Baxi|D|,D,Internal Location,stock.Building5|Baxi||
stock.Building5|Baxi|D|1,1,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|10,10,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|2,2,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|3,3,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|4,4,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|5,5,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|6,6,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|7,7,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|8,8,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|D|9,9,Internal Location,stock.Building5|Baxi|D|
stock.Building5|Baxi|E|,E,Internal Location,stock.Building5|Baxi||
stock.Building5|Baxi|E|1,1,Internal Location,stock.Building5|Baxi|E|
stock.Building5|Baxi|E|2,2,Internal Location,stock.Building5|Baxi|E|
stock.Building5|Baxi|E|3,3,Internal Location,stock.Building5|Baxi|E|
stock.Building5|Baxi|E|5,5,Internal Location,stock.Building5|Baxi|E|
stock.Building5|Baxi|E|6,6,Internal Location,stock.Building5|Baxi|E|
stock.Building5|Baxi|E|7,7,Internal Location,stock.Building5|Baxi|E|
stock.Building5|Baxi|E|8,8,Internal Location,stock.Building5|Baxi|E|
stock.Building5|Baxi|E|9,9,Internal Location,stock.Building5|Baxi|E|
stock.Building5|Baxi|F|,F,Internal Location,stock.Building5|Baxi||
stock.Building5|Baxi|F|1,1,Internal Location,stock.Building5|Baxi|F|
stock.Building5|Baxi|F|2,2,Internal Location,stock.Building5|Baxi|F|
stock.Building5|Baxi|F|3,3,Internal Location,stock.Building5|Baxi|F|
stock.Building5|Baxi|F|6,6,Internal Location,stock.Building5|Baxi|F|
stock.Building5|Baxi|F|7,7,Internal Location,stock.Building5|Baxi|F|
stock.Building5|Baxi|F|8,8,Internal Location,stock.Building5|Baxi|F|
stock.Building5|Baxi|G|,G,Internal Location,stock.Building5|Baxi||
stock.Building5|Baxi|G|10,10,Internal Location,stock.Building5|Baxi|G|
stock.Building5|Baxi|G|7,7,Internal Location,stock.Building5|Baxi|G|
stock.Building5|Baxi|G|8,8,Internal Location,stock.Building5|Baxi|G|
stock.Building5|Baxi|G|9,9,Internal Location,stock.Building5|Baxi|G|
stock.Building5|Blower||,Blower,Internal Location,stock.Building5|||
stock.Building5|Blower|C|,C,Internal Location,stock.Building5|Blower||
stock.Building5|Blower|C|1,1,Internal Location,stock.Building5|Blower|C|
stock.Building5|Box_2||,Box 2,Internal Location,stock.Building5|||
stock.Building5|Box_3||,Box 3,Internal Location,stock.Building5|||
stock.Building5|C||,C,Internal Location,stock.Building5|||
stock.Building5|C|11|,11,Internal Location,stock.Building5|C||
stock.Building5|C|2|,2,Internal Location,stock.Building5|C||
stock.Building5|C|3|,3,Internal Location,stock.Building5|C||
stock.Building5|C|4|,4,Internal Location,stock.Building5|C||
stock.Building5|C|6|,6,Internal Location,stock.Building5|C||
stock.Building5|C|7|,7,Internal Location,stock.Building5|C||
stock.Building5|C|9|,9,Internal Location,stock.Building5|C||
stock.Building5|CC||,CC,Internal Location,stock.Building5|||
stock.Building5|CC|1|,1,Internal Location,stock.Building5|CC||
stock.Building5|CO||,CO,Internal Location,stock.Building5|||
stock.Building5|Crown_High||,Crown High,Internal Location,stock.Building5|||
stock.Building5|Crown_High|A|,A,Internal Location,stock.Building5|Crown_High||
stock.Building5|Crown_High|A|1,1,Internal Location,stock.Building5|Crown_High|A|
stock.Building5|Crown_High|A|10,10,Internal Location,stock.Building5|Crown_High|A|
stock.Building5|Crown_High|A|5,5,Internal Location,stock.Building5|Crown_High|A|
stock.Building5|Crown_High|A|6,6,Internal Location,stock.Building5|Crown_High|A|
stock.Building5|Crown_High|A|7,7,Internal Location,stock.Building5|Crown_High|A|
stock.Building5|Crown_High|A|9,9,Internal Location,stock.Building5|Crown_High|A|
stock.Building5|Crown_High|B|,B,Internal Location,stock.Building5|Crown_High||
stock.Building5|Crown_High|B|8,8,Internal Location,stock.Building5|Crown_High|B|
stock.Building5|Crown_High|B|9,9,Internal Location,stock.Building5|Crown_High|B|
stock.Building5|Crown||,Crown,Internal Location,stock.Building5|||
stock.Building5|Crown|A|,A,Internal Location,stock.Building5|Crown||
